,cust_number,name_customer,invoice_id,total_open_amount,due_in_date,clear_date
18114,0200705742,DOT us,1930840007.0,55.06,2020-06-03,2020-06-13
11533,0200769623,WAL-MAR co,1930837445.0,9746.98,2020-05-15,2020-05-21
24798,200718130,SYSCO F systems,1930828840.0,197.5,2020-05-20,2020-05-30
37000,0200769623,WAL-MAR systems,1930837452.0,7601.63,2020-05-15,2020-05-18
21373,0200769623,WAL-MAR trust,1930837753.0,30752.49,2020-05-15,2020-05-21
24053,0200020431,DEC llc,1930839731.0,18341.8,2020-04-11,2020-04-16
16383,0200769623,WAL-MAR llc,1930833100.0,44666.8,2020-05-15,2020-05-21
35712,140106408,WAL-M llc,2960631151.0,8284.47,2020-05-11,2020-05-18
35689,100050364,SING foundation,1930833647.0,20152.24,2020-05-15,2020-05-21
3590,100006311,QUALITY C ,1930843145.0,20175.8,2020-05-15,2020-05-21
43618,0200762301,C&S WH systems,1930833364.0,96106.13,2020-05-15,2020-05-19
13917,0200761734,H E BUT in,1930843385.0,75947.1,2020-05-15,2020-05-20
29464,0200148860,DOLLA llc,1930841886.0,58297.96,2020-05-15,2020-05-19
40333,0100012638,99 CE us,1930838829.0,56129.05,2020-05-15,2020-05-21
22994,0200743996,STATER  foundation,1930845287.0,29745.56,2020-05-16,2020-05-22
13021,0100004536,BAS systems,1930843120.0,22955.51,2020-05-16,2020-05-22
49049,200772595,SAFEW ,1930835654.0,98083.7,2020-05-16,2020-05-20
39220,0200769623,WAL-MAR corporation,1930838937.0,29324.99,2020-05-16,2020-05-22
24165,0200769623,WAL-MAR co,1930844790.0,56838.7,2020-05-16,2020-05-22
18525,0200358522,SILVE llc,1930833759.0,24351.0,2020-05-16,2020-05-22
39876,0200769623,WAL-MAR systems,1930843833.0,53817.62,2020-05-16,2020-05-22
44783,0200724999,GILSTE llc,1930845814.0,51663.6,2020-05-11,2020-05-17
11997,200705742,DOT trust,1930846794.0,18623.78,2020-05-16,2020-05-22
8682,0200743996,STATER  associates,1930848598.0,16594.42,2020-05-16,2020-05-22
2412,0200769623,WAL-MAR systems,1930838221.0,6871.97,2020-05-16,2020-05-19
2314,0200126819,MCLANE llc,1930838998.0,20133.84,2020-05-16,2020-05-22
31984,0200776463,KROGE associates,1930846771.0,122467.76,2020-05-16,2020-05-24
7169,0200769623,WAL-MAR corporation,1930837702.0,31634.01,2020-05-16,2020-05-22
47858,0200769623,WAL-MAR llc,1930845566.0,14775.58,2020-05-16,2020-05-22
12745,0200726979,BJ'S  systems,1930842064.0,8667.29,2020-05-16,2020-05-19
27225,200793568,SUPE foundation,1930846603.0,54319.01,2020-05-16,2020-05-22
38233,0200769623,WAL-MAR corp,1930846415.0,43.61,2020-05-16,2020-05-26
42580,0100050402,FAVAZZ corp,1930843974.0,24833.52,2020-05-11,2020-05-17
30128,0140104240,FEDER us,2960631851.0,130742.18,2020-05-19,2020-05-23
44619,0140104472,MARTIN corporation,2960631769.0,1647.36,2020-05-16,2020-05-23
14944,0200759878,SA trust,1930831359.0,14703.29,2020-05-16,2020-05-22
42918,0200743129,BROOKS us,1930846787.0,54954.13,2020-05-16,2020-05-22
12972,200780383,MEIJ llc,1930843649.0,100720.8,2020-05-16,2020-05-20
12548,0200126819,MCLANE co,1930849314.0,18970.56,2020-05-16,2020-05-22
1027,0200762301,C&S WH trust,1930850464.0,16233.27,2020-05-16,2020-05-22
15672,200014556,ALBER co,1930837394.0,143270.3,2020-05-16,2020-05-24
35522,0200772670,ASSOCIAT foundation,1930844193.0,533.44,2020-05-16,2020-05-17
12051,0200915438,GROC in,1930832334.0,12747.0,2020-05-16,2020-05-22
15735,0200769623,WAL-MAR corp,1930833435.0,65557.22,2020-05-16,2020-05-21
49132,0200719526,SHARP S corporation,1930827256.0,8772.6,2020-05-16,2020-05-25
8607,0200759082,INGL trust,1930850194.0,111395.96,2020-05-16,2020-05-20
9992,0200769623,WAL-MAR corporation,1930838938.0,3270.04,2020-05-16,2020-05-19
42689,0140104409,LOB in,2960631975.0,63159.85,2020-05-11,2020-05-11
26004,0200762301,C&S WH trust,1930845302.0,5458.57,2020-05-16,2020-05-19
32828,0200769369,DI llc,1930843224.0,63097.76,2020-05-16,2020-05-21
35159,0200744019,TARG foundation,1930842235.0,56516.28,2020-05-16,2020-05-22
5516,200769623,WAL-MAR co,1930843167.0,9464.49,2020-05-16,2020-05-22
35954,0200744019,TARG in,1930848129.0,69215.65,2020-05-16,2020-05-21
8450,140106408,WAL-M corp,2960632420.0,55976.22,2020-05-12,2020-05-14
9795,0200769623,WAL-MAR us,1930838634.0,57452.95,2020-05-16,2020-05-22
31469,200418007,AM corp,1930833521.0,6451.2,2020-05-16,2020-05-19
38053,200705742,DOT ,1930847071.0,31727.24,2020-05-16,2020-05-22
28730,0200769623,WAL-MAR corp,1930834150.0,38942.28,2020-05-16,2020-05-22
2459,0200744019,TARG llc,1930843633.0,1927.23,2020-05-16,2020-05-17
4778,0200769623,WAL-MAR associates,1930851117.0,28715.24,2020-05-16,2020-05-22
4042,0200721530,REDNE llc,1930844394.0,25010.54,2020-05-16,2020-05-22
9349,0200739534,OK corp,1930850808.0,44202.6,2020-05-16,2020-05-22
5732,0200749225,SUPER  systems,1930845483.0,126131.17,2020-05-16,2020-05-24
447,0100031704,DELHAIZE ,1930839125.0,24129.22,2020-05-16,2020-05-22
48213,0200769623,WAL-MAR ,1930844890.0,37278.95,2020-05-16,2020-05-22
8531,200792734,MDV/ co,1930851024.0,13936.62,2020-05-16,2020-05-22
31334,0100031628,COLDST llc,2960632245.0,114213.84,2020-05-22,2020-05-22
37970,0200719839,ASSOCI llc,1930835693.0,4036.93,2020-05-16,2020-05-19
25855,0200769623,WAL-MAR systems,1930843658.0,1322.24,2020-05-16,2020-05-17
9743,0200748108,KROGER ,1930849847.0,24957.84,2020-05-16,2020-05-22
42602,200418007,AM foundation,1930829460.0,7780.22,2020-05-16,2020-05-19
28742,0140104409,LOB associates,2960631779.0,100580.11,2020-05-17,2020-05-17
32144,0200769623,WAL-MAR ,1930839393.0,8927.41,2020-05-16,2020-05-16
6663,0200769623,WAL-MAR ,1930846575.0,17098.69,2020-05-16,2020-05-22
27277,0200776463,KROGE co,1930846769.0,86404.54,2020-05-16,2020-05-20
18968,0200744019,TARG systems,1930847590.0,10506.5,2020-05-16,2020-05-22
10003,0200744019,TARG ,1930847591.0,10525.01,2020-05-16,2020-05-22
4720,140105686,SYSC us,2960631972.0,15543.47,2020-05-17,2020-05-24
40191,140106408,WAL-M corp,2960632420.0,55976.22,2020-05-12,2020-05-14
18051,0200769623,WAL-MAR corp,1930844173.0,12172.2,2020-05-16,2020-05-22
18789,0200769623,WAL-MAR in,1930850070.0,28907.73,2020-05-16,2020-05-22
26243,0200762301,C&S WH trust,1930846660.0,1001.52,2020-05-16,2020-05-17
29622,0200794332,COST corp,1930841939.0,7788.47,2020-05-16,2020-05-19
22133,0200732755,KROGER foundation,1930839739.0,18526.51,2020-05-16,2020-05-22
36674,0200775660,EB llc,1930844834.0,54983.59,2020-05-16,2020-05-22
22185,0200769623,WAL-MAR corporation,1930844899.0,1270.77,2020-05-16,2020-05-17
21954,200780383,MEIJ in,1930843461.0,65046.34,2020-05-16,2020-05-21
34105,0200724999,GILSTE llc,1930845814.0,51663.6,2020-05-11,2020-05-17
29738,0100031704,DELHAIZE co,1930842787.0,87188.54,2020-05-16,2020-05-20
26798,0200769623,WAL-MAR in,1930834296.0,10955.26,2020-05-16,2020-05-22
30835,200920735,ALBERT corp,1930847015.0,160454.0,2020-05-16,2020-05-24
1361,0200769623,WAL-MAR corporation,1930843510.0,30494.85,2020-05-16,2020-05-22
23105,0200707822,PUBLI foundation,1930846970.0,60324.89,2020-05-16,2020-05-20
10568,0200126819,MCLANE in,1930844204.0,17125.92,2020-05-16,2020-05-22
48967,0200707822,PUBLI corp,1930850556.0,115652.18,2020-05-16,2020-05-20
16585,0200769623,WAL-MAR co,1930843001.0,46189.42,2020-05-16,2020-05-22
48536,0200769623,WAL-MAR us,1930848472.0,471.56,2020-05-16,2020-05-17
44197,0200707741,SMART &  co,1930849850.0,32886.51,2020-05-16,2020-05-22
11603,0200769623,WAL-MAR foundation,1930842013.0,30662.21,2020-05-16,2020-05-22
16314,0200762301,C&S WH llc,1930846878.0,20656.85,2020-05-16,2020-05-22
34071,0200712187,SPAR in,1930847162.0,37437.24,2020-05-16,2020-05-22
10236,0200769623,WAL-MAR corp,1930845078.0,59073.46,2020-05-16,2020-05-20
42071,0200769623,WAL-MAR corporation,1930832539.0,14744.11,2020-05-16,2020-05-22
23640,0200769623,WAL-MAR trust,1930842358.0,17835.27,2020-05-16,2020-05-22
24905,0140106408,WAL-M foundation,2960630761.0,20679.18,2020-05-11,2020-05-18
23063,0200769623,WAL-MAR systems,1930845783.0,1322.22,2020-05-16,2020-05-17
32216,0200721222,GO associates,1930847076.0,37919.01,2020-05-16,2020-05-22
14531,0200148860,DOLLA co,1930843394.0,47313.41,2020-05-16,2020-05-22
4632,0140104409,LOB us,2960631460.0,3921.84,2020-05-16,2020-05-23
34477,0200749225,SUPER  co,1930843225.0,50037.37,2020-05-16,2020-05-22
13620,0200707822,PUBLI corporation,1930840766.0,54148.26,2020-05-16,2020-05-22
2138,0200773364,U R M  corporation,1930842314.0,99472.23,2020-05-16,2020-05-20
41449,200920735,ALBERT corp,1930835655.0,79278.38,2020-05-16,2020-05-21
29764,0200769623,WAL-MAR in,1930842428.0,67560.6,2020-05-16,2020-05-21
26257,0200769623,WAL-MAR corporation,1930844791.0,22147.08,2020-05-16,2020-05-22
26612,0100036153,TENNES associates,1930848728.0,44057.52,2020-05-16,2020-05-22
31184,140106408,WAL-M corp,2960632420.0,55976.22,2020-05-12,2020-05-14
23724,0200769623,WAL-MAR systems,1930837922.0,59498.88,2020-05-16,2020-05-20
29483,0200744019,TARG llc,1930839515.0,41394.99,2020-05-16,2020-05-22
11004,0200763814,SYSCO F trust,1930848352.0,1173.06,2020-05-16,2020-05-17
7741,0140104409,LOB associates,2960632239.0,42622.38,2020-05-14,2020-05-21
6433,0200769623,WAL-MAR in,1930838307.0,6532.6,2020-05-16,2020-05-19
2103,0200707822,PUBLI associates,1930849397.0,32745.43,2020-05-16,2020-05-22
41561,0200769623,WAL-MAR co,1930841960.0,8885.57,2020-05-16,2020-05-16
3308,200780383,MEIJ systems,1930848252.0,65039.15,2020-05-16,2020-05-21
24425,0200500195,B K MI ,1930846992.0,736.41,2020-05-16,2020-05-17
7869,0200794332,COST us,1930827065.0,40455.53,2020-05-16,2020-05-22
10973,200775094,SAVE M corp,1930846983.0,87326.03,2020-05-16,2020-05-20
10344,200705742,DOT trust,1930846792.0,22658.26,2020-05-16,2020-05-22
31845,0200772670,ASSOCIAT corporation,1930845040.0,47525.27,2020-05-16,2020-05-22
1427,0200793513,KROGER foundation,1930843629.0,14637.61,2020-05-16,2020-05-22
34016,0140104409,LOB trust,2960631976.0,48196.8,2020-05-11,2020-05-22
131,100031704,DELHAIZE corporation,1930846594.0,112029.37,2020-05-16,2020-05-20
21763,0200794332,COST corporation,1930833933.0,11225.42,2020-05-22,2020-05-28
29791,200744019,TARG ,1930843430.0,21411.91,2020-05-17,2020-05-23
21546,0200759878,SA trust,1930844490.0,62966.39,2020-05-17,2020-05-22
35146,200793568,SUPE llc,1930844014.0,98773.75,2020-05-17,2020-05-21
13595,0200769623,WAL-MAR llc,1930847028.0,16439.0,2020-05-17,2020-05-23
3049,0200769623,WAL-MAR ,1930842130.0,12095.74,2020-05-17,2020-05-23
27134,0200769623,WAL-MAR associates,1930842977.0,3270.04,2020-05-17,2020-05-20
30806,0200820380,SMITH'S systems,1930840789.0,16769.22,2020-05-17,2020-05-23
23172,0200769623,WAL-MAR us,1930839680.0,2274.84,2020-05-17,2020-05-28
10532,0200769623,WAL-MAR systems,1930847020.0,12034.19,2020-05-17,2020-05-23
41851,0200761734,H E BUT co,1930842674.0,14418.82,2020-05-17,2020-05-23
48869,0200794332,COST corp,1930837929.0,29492.1,2020-05-17,2020-05-23
32780,0200794332,COST corporation,1930837741.0,10415.88,2020-05-17,2020-05-23
20748,0200759878,SA us,1930831789.0,36547.38,2020-05-17,2020-05-23
39487,0200762301,C&S WH corporation,1930843839.0,19367.81,2020-05-17,2020-05-23
34767,0200704045,RA corporation,1930852132.0,22480.73,2020-05-17,2020-05-23
18225,200744019,TARG llc,1930846823.0,10708.21,2020-05-17,2020-05-23
38457,0200726979,BJ'S  associates,1930847970.0,317.3,2020-05-17,2020-05-28
13876,200705742,DOT corp,1930853626.0,5976.88,2020-05-17,2020-05-20
20150,140106408,WAL-M systems,2960631786.0,37760.96,2020-05-13,2020-05-20
7873,0200769623,WAL-MAR corp,1930849981.0,2169.37,2020-05-17,2020-05-18
48572,0200759878,SA associates,1930850410.0,25106.94,2020-05-17,2020-05-23
43003,0200769623,WAL-MAR us,1930843887.0,79815.52,2020-05-17,2020-05-22
7851,0200754118,ARMY corporation,1930849286.0,67.89,2020-01-31,2020-02-06
5147,0200762301,C&S WH foundation,1930845029.0,84476.75,2020-05-17,2020-05-21
17126,0200759878,SA in,1930848469.0,36629.91,2020-05-17,2020-05-23
27394,0200769623,WAL-MAR llc,1930849708.0,16544.81,2020-05-17,2020-05-23
21844,0200769623,WAL-MAR corp,1930853721.0,28001.5,2020-05-17,2020-05-23
12606,0200707822,PUBLI ,1930850751.0,63027.66,2020-05-17,2020-05-22
35573,0200769623,WAL-MAR in,1930847528.0,2867.66,2020-05-17,2020-05-20
29577,0200769623,WAL-MAR llc,1930851657.0,29737.76,2020-05-17,2020-05-23
30387,0200759878,SA co,1930846489.0,27979.19,2020-05-17,2020-05-23
27450,0200769623,WAL-MAR llc,1930852321.0,2433.68,2020-05-17,2020-05-28
26542,0200769623,WAL-MAR us,1930851301.0,14551.37,2020-05-17,2020-05-23
23269,0200769623,WAL-MAR systems,1930848289.0,47459.91,2020-05-17,2020-05-23
43026,200759878,SA in,1930847300.0,13883.47,2020-05-17,2020-05-23
22537,0200769623,WAL-MAR corp,1930853721.0,28001.5,2020-05-17,2020-05-23
33781,0200769623,WAL-MAR llc,1930845000.0,17193.7,2020-05-17,2020-05-23
19148,0200772670,ASSOCIAT us,1930848674.0,71022.55,2020-05-17,2020-05-22
37891,200793513,KROGER trust,1930850562.0,27719.64,2020-05-17,2020-05-23
3792,0200769623,WAL-MAR trust,1930843886.0,8871.71,2020-05-17,2020-05-17
14987,0200769623,WAL-MAR foundation,1930849214.0,1900.17,2020-05-17,2020-05-18
17181,140106408,WAL-M in,2960632030.0,74643.34,2020-05-13,2020-05-13
48186,0200759878,SA foundation,1930845098.0,49849.86,2020-05-17,2020-05-23
21079,0200439158,POST  ,1930837781.0,17916.0,2020-05-17,2020-05-23
46931,0200875006,KROGER co,1930850745.0,51653.94,2020-05-17,2020-05-23
7391,0200769623,WAL-MAR us,1930846725.0,36181.74,2020-05-17,2020-05-23
21088,200759878,SA in,1930847300.0,13883.47,2020-05-17,2020-05-23
4024,0200769623,WAL-MAR us,1930839680.0,2274.84,2020-05-17,2020-05-28
15038,0200769623,WAL-MAR trust,1930849125.0,227.91,2020-05-17,2020-05-27
7956,0200769623,WAL-MAR llc,1930848292.0,20901.18,2020-05-17,2020-05-23
33797,0200769623,WAL-MAR foundation,1930849859.0,31936.95,2020-05-17,2020-05-23
2963,200744019,TARG foundation,1930851058.0,20516.82,2020-05-17,2020-05-23
15052,200744019,TARG systems,1930843428.0,18792.7,2020-05-17,2020-05-23
24052,0200769623,WAL-MAR corp,1930848298.0,14658.93,2020-05-17,2020-05-23
41281,0200759878,SA us,1930845875.0,36629.91,2020-05-17,2020-05-23
45086,200881076,ALBERT co,1930849973.0,18899.64,2020-05-17,2020-05-23
29937,0200769623,WAL-MAR ,1930851767.0,2169.37,2020-05-17,2020-05-18
32496,0200978899,MBM/PF in,1930848117.0,34744.32,2020-05-22,2020-05-28
46666,0200769623,WAL-MAR ,1930846710.0,44570.73,2020-05-17,2020-05-23
28558,0200762301,C&S WH co,1930848387.0,3046.78,2020-05-17,2020-05-20
48363,0200769623,WAL-MAR foundation,1930845899.0,661.11,2020-05-17,2020-05-18
17845,0200707822,PUBLI trust,1930851098.0,105744.62,2020-05-17,2020-05-21
29892,0200769623,WAL-MAR in,1930845298.0,43410.56,2020-05-17,2020-05-23
25990,0200769623,WAL-MAR corp,1930846492.0,14599.85,2020-05-17,2020-05-23
17568,0200794332,COST trust,1930848595.0,8480.31,2020-05-17,2020-05-20
27720,0200707822,PUBLI trust,1930850901.0,105058.29,2020-05-17,2020-05-21
10117,0200769623,WAL-MAR corp,1930845858.0,437.22,2020-05-17,2020-05-19
37518,0200769623,WAL-MAR us,1930849229.0,1427.14,2020-05-17,2020-05-18
42055,200744019,TARG foundation,1930843545.0,19697.5,2020-05-17,2020-05-23
7211,0200769623,WAL-MAR corp,1930848014.0,39345.93,2020-05-17,2020-05-23
44132,200772595,SAFEW trust,1930851841.0,88701.18,2020-05-17,2020-05-21
31928,0200769623,WAL-MAR associates,1930844287.0,78182.68,2020-05-17,2020-05-22
42086,0200769623,WAL-MAR trust,1930845840.0,7617.25,2020-05-17,2020-05-20
40867,0200749225,SUPER  systems,1930845484.0,104237.48,2020-05-17,2020-05-21
29135,0200759878,SA associates,1930847183.0,54122.91,2020-05-17,2020-05-23
19592,0200769623,WAL-MAR corp,1930853429.0,13687.68,2020-05-18,2020-05-24
45732,0200769623,WAL-MAR us,1930854119.0,32883.13,2020-05-18,2020-05-24
28723,0200704858,WAKE in,1930848115.0,125796.44,2020-05-18,2020-05-26
29662,0200769623,WAL-MAR us,1930854427.0,27560.77,2020-05-18,2020-05-24
77,0200769623,WAL-MAR trust,1930850571.0,667.29,2020-05-18,2020-05-19
27072,0200769623,WAL-MAR corporation,1930851649.0,223.82,2020-05-18,2020-05-28
45285,0200769623,WAL-MAR ,1930850913.0,4757.59,2020-05-18,2020-05-21
25668,0200772670,ASSOCIAT trust,1930854647.0,61025.34,2020-05-18,2020-05-22
42755,0140105847,GORDON F co,2960632441.0,9357.65,2020-05-22,2020-05-29
29336,200418007,AM corp,1930842495.0,3556.8,2020-05-18,2020-05-21
35804,0140104409,LOB ,2960632032.0,78825.6,2020-05-18,2020-05-18
15088,0200769623,WAL-MAR co,1930851977.0,4165.0,2020-05-18,2020-05-21
16030,0200769623,WAL-MAR in,1930852315.0,50366.75,2020-05-18,2020-05-24
14092,0140104409,LOB foundation,2960632340.0,243420.98,2020-05-14,2020-05-18
11401,0200726979,BJ'S  llc,1930853278.0,440.47,2020-05-18,2020-05-20
11419,0200769623,WAL-MAR corp,1930851943.0,13428.51,2020-05-18,2020-05-24
30441,200744019,TARG corporation,1930846776.0,7485.15,2020-05-18,2020-05-21
29594,0200769623,WAL-MAR llc,1930854145.0,2169.37,2020-05-18,2020-05-19
35649,0200769623,WAL-MAR in,1930855016.0,471.56,2020-05-18,2020-05-19
49638,0200761734,H E BUT co,1930852709.0,1558.78,2020-05-18,2020-05-19
25707,0200707822,PUBLI foundation,1930854615.0,94746.68,2020-05-18,2020-05-22
4422,200793568,SUPE us,1930853171.0,55262.41,2020-05-18,2020-05-24
37135,0200769623,WAL-MAR foundation,1930851038.0,71706.68,2020-05-18,2020-05-23
29367,0200772670,ASSOCIAT corp,1930855133.0,1383.48,2020-05-18,2020-05-19
34840,200759878,SA corporation,1930854126.0,33641.09,2020-05-18,2020-05-24
31063,0140104409,LOB ,2960632032.0,78825.6,2020-05-18,2020-05-18
41763,0200769623,WAL-MAR associates,1930853432.0,3623.57,2020-05-18,2020-05-21
20927,0200793830,M llc,1930854397.0,22847.42,2020-05-18,2020-05-24
26993,0200707822,PUBLI ,1930855414.0,48202.05,2020-05-18,2020-05-24
16663,100001196,DOLLAR associates,1930851575.0,1745.86,2020-05-18,2020-05-19
49857,0200721530,REDNE ,1930848789.0,68681.73,2020-05-18,2020-05-23
28275,0200769623,WAL-MAR foundation,1930850911.0,11318.76,2020-05-18,2020-05-24
37641,0200769623,WAL-MAR trust,1930847531.0,14779.92,2020-05-18,2020-05-24
37366,0140104552,THE NO us,2960632280.0,125302.34,2020-05-21,2020-05-25
1288,0200555117,BURR ,1930851641.0,61325.5,2020-05-18,2020-05-22
9695,0200769623,WAL-MAR corporation,1930851649.0,223.82,2020-05-18,2020-05-28
21491,0200769623,WAL-MAR associates,1930853315.0,17625.01,2020-05-18,2020-05-24
36090,0200148860,DOLLA associates,1930850369.0,43865.18,2020-05-18,2020-05-24
35659,0200769623,WAL-MAR llc,1930852316.0,17477.66,2020-05-18,2020-05-24
48514,0200769623,WAL-MAR corporation,1930849931.0,15151.95,2020-05-18,2020-05-24
19496,0200769623,WAL-MAR ,1930849866.0,15096.09,2020-05-18,2020-05-24
49793,0200769623,WAL-MAR foundation,1930854661.0,27364.55,2020-05-18,2020-05-24
25763,0200762301,C&S WH corp,1930850405.0,31935.6,2020-05-18,2020-05-24
31563,0200557600,GREEN  corporation,1930848105.0,58658.25,2020-05-13,2020-05-17
7170,0200769623,WAL-MAR llc,1930855018.0,18972.58,2020-05-18,2020-05-24
38565,0200769623,WAL-MAR llc,1930846447.0,16465.42,2020-05-18,2020-05-24
10874,0200466603,SMITH'S corp,1930851773.0,106748.02,2020-05-18,2020-05-22
25530,0200769623,WAL-MAR llc,1930847038.0,4088.45,2020-05-18,2020-05-21
39050,0200769623,WAL-MAR us,1930855324.0,75748.53,2020-05-18,2020-05-23
13093,0200769623,WAL-MAR ,1930850913.0,4757.59,2020-05-18,2020-05-21
49938,0100036318,TFC foundation,1930847304.0,4025.0,2020-05-13,2020-05-16
37053,0200769623,WAL-MAR corporation,1930850962.0,8899.71,2020-05-18,2020-05-18
7613,0200769623,WAL-MAR us,1930851940.0,12382.6,2020-05-18,2020-05-24
41942,0200769623,WAL-MAR corp,1930851943.0,13428.51,2020-05-18,2020-05-24
31848,0200769623,WAL-MAR foundation,1930854149.0,5623.01,2020-05-18,2020-05-21
21305,0200486270,BAR corporation,1930837458.0,9695.37,2020-05-18,2020-05-24
39108,200744019,TARG systems,1930850381.0,8895.07,2020-05-18,2020-05-18
32645,0200769623,WAL-MAR corp,1930845546.0,56121.14,2020-05-18,2020-05-24
21091,0200769623,WAL-MAR ,1930851963.0,13133.3,2020-05-18,2020-05-24
26198,0200769623,WAL-MAR corporation,1930851976.0,27751.95,2020-05-18,2020-05-24
37341,0200772670,ASSOCIAT in,1930855130.0,7629.93,2020-05-18,2020-05-21
1241,200744019,TARG in,1930851166.0,4612.05,2020-05-18,2020-05-21
36878,0200769623,WAL-MAR associates,1930850079.0,53133.35,2020-05-18,2020-05-24
5154,0200779906,BOZZU us,1930847631.0,35275.5,2020-05-18,2020-05-24
21862,0200769623,WAL-MAR associates,1930850474.0,11405.16,2020-05-18,2020-05-24
38952,0200769623,WAL-MAR corp,1930851792.0,4341.39,2020-05-18,2020-05-21
